930|4|262|997|9|1994-12-17|1-URGENT|0|21|3985779|28561942|6|3746632|113879|2|1995-03-03|SHIP
930|5|262|1633|20|1994-12-17|1-URGENT|0|50|7673150|28561942|3|7442955|92077|6|1995-01-29|MAIL
930|6|262|1446|19|1994-12-17|1-URGENT|0|10|1347440|28561942|0|1347440|80846|4|1995-02-17|SHIP
930|7|262|1662|15|1994-12-17|1-URGENT|0|30|4690980|28561942|7|4362611|93819|8|1995-02-28|RAIL
931|1|206|398|4|1992-12-07|1-URGENT|0|18|2337102|17006675|0|2337102|77903|5|1993-01-11|RAIL
931|2|206|168|20|1992-12-07|1-URGENT|0|10|1068160|17006675|5|1014752|64089|7|1993-01-09|SHIP
931|3|206|1461|18|1992-12-07|1-URGENT|0|48|6539808|17006675|1|6474409|81747|8|1993-03-02|FOB
931|4|206|814|12|1992-12-07|1-URGENT|0|38|6516278|17006675|8|5994975|102888|8|1993-02-24|RAIL
932|1|82|438|6|1997-05-16|2-HIGH|0|41|5487563|5704321|1|5432687|80305|5|1997-07-22|RAIL
933|1|191|483|19|1992-08-05|4-NOT SPECI|0|23|3182004|10650356|2|3118363|83008|4|1992-09-18|MAIL
933|2|191|122|3|1992-08-05|4-NOT SPECI|0|27|2759724|10650356|2|2704529|61327|1|1992-10-02|RAIL
933|3|191|992|10|1992-08-05|4-NOT SPECI|0|26|4921774|10650356|5|4675685|113579|0|1992-11-03|AIR
934|1|103|1179|15|1996-07-03|1-URGENT|0|18|1944306|1826286|7|1808204|64810|1|1996-09-20|RAIL
935|1|100|275|6|1997-09-24|5-LOW|0|23|2703121|13124701|5|2567964|70516|0|1997-11-22|REG AIR
935|2|100|646|19|1997-09-24|5-LOW|0|23|3557272|13124701|2|3486126|92798|1|1997-11-25|TRUCK
935|3|100|1341|10|1997-09-24|5-LOW|0|36|4472424|13124701|6|4204078|74540|0|1997-12-05|AIR
935|4|100|572|15|1997-09-24|5-LOW|0|13|1914341|13124701|8|1761193|88354|4|1997-11-30|TRUCK
935|5|100|122|9|1997-09-24|5-LOW|0|8|817696|13124701|2|801342|61327|5|1997-11-02|TRUCK
935|6|100|583|17|1997-09-24|5-LOW|0|1|148358|13124701|1|146874|89014|8|1997-11-22|TRUCK
960|1|70|1070|10|1994-09-21|3-MEDIUM|0|1|97107|8435633|7|90309|58264|0|1994-10-26|AIR
960|2|70|1163|17|1994-09-21|3-MEDIUM|0|25|2660400|8435633|6|2500776|63849|8|1994-10-29|RAIL
960|3|70|1748|18|1994-09-21|3-MEDIUM|0|32|5279168|8435633|1|5226376|98984|8|1994-12-17|FOB
961|1|112|1180|12|1995-06-04|4-NOT SPECI|0|7|756826|24808006|10|681143|64870|0|1995-07-20|RAIL
961|2|112|905|1|1995-06-04|4-NOT SPECI|0|18|3250620|24808006|9|2958064|108354|5|1995-08-14|AIR
961|3|112|970|3|1995-06-04|4-NOT SPECI|0|42|7858074|24808006|6|7386589|112258|1|1995-08-21|SHIP
961|4|112|335|7|1995-06-04|4-NOT SPECI|0|29|3582457|24808006|0|3582457|74119|7|1995-08-20|TRUCK
961|5|112|253|5|1995-06-04|4-NOT SPECI|0|38|4382350|24808006|3|4250879|69195|5|1995-07-19|RAIL
961|6|112|1970|1|1995-06-04|4-NOT SPECI|0|30|5615910|24808006|9|5110478|112318|3|1995-07-20|MAIL
962|1|71|566|5|1994-05-06|5-LOW|0|36|5279616|14489854|1|5226819|87993|3|1994-07-10|TRUCK
962|2|71|353|6|1994-05-06|5-LOW|0|27|3384045|14489854|9|3079480|75201|2|1994-07-10|SHIP
962|3|71|797|4|1994-05-06|5-LOW|0|3|509337|14489854|7|473683|101867|8|1994-07-06|FOB
962|4|71|564|9|1994-05-06|5-LOW|0|20|2929120|14489854|4|2811955|87873|2|1994-06-27|SHIP
962|5|71|1520|12|1994-05-06|5-LOW|0|12|1705824|14489854|2|1671707|85291|0|1994-06-07|TRUCK
962|6|71|1874|12|1994-05-06|5-LOW|0|5|887935|14489854|2|870176|106552|5|1994-07-15|TRUCK
963|1|52|1932|17|1994-05-26|3-MEDIUM|0|7|1283751|9861354|1|1270913|110035|0|1994-07-18|REG AIR
963|2|52|975|6|1994-05-26|3-MEDIUM|0|48|9004656|9861354|10|8104190|112558|6|1994-08-12|RAIL
964|1|151|1990|1|1995-05-20|3-MEDIUM|0|39|7378761|20764997|4|7083610|113519|1|1995-07-24|AIR
964|2|151|1123|3|1995-05-20|3-MEDIUM|0|1|102412|20764997|2|100363|61447|5|1995-07-29|REG AIR
964|3|151|568|6|1995-05-20|3-MEDIUM|0|49|7195944|20764997|1|7123984|88113|3|1995-08-10|MAIL
964|4|151|546|7|1995-05-20|3-MEDIUM|0|44|6364776|20764997|5|6046537|86792|2|1995-08-02|TRUCK
965|1|137|1073|8|1995-05-15|5-LOW|0|20|1948140|4464862|4|1870214|58444|5|1995-07-20|MAIL
965|2|137|171|14|1995-05-15|5-LOW|0|23|2463691|4464862|6|2315869|64270|8|1995-07-08|MAIL
966|1|28|1794|20|1998-04-30|2-HIGH|0|19|3222001|14255751|7|2996460|101747|1|1998-07-15|FOB
966|2|28|1166|13|1998-04-30|2-HIGH|0|42|4482072|14255751|2|4392430|64029|6|1998-06-20|TRUCK
966|3|28|213|12|1998-04-30|2-HIGH|0|42|4675482|14255751|6|4394953|66792|8|1998-06-08|RAIL
966|4|28|42|16|1998-04-30|2-HIGH|0|20|1884080|14255751|4|1808716|56522|1|1998-07-15|TRUCK
967|1|220|590|15|1992-06-21|3-MEDIUM|0|41|6111419|23600005|5|5805848|89435|5|1992-08-15|MAIL
967|2|220|845|20|1992-06-21|3-MEDIUM|0|4|698336|23600005|1|691352|104750|2|1992-07-27|REG AIR
967|3|220|1316|8|1992-06-21|3-MEDIUM|0|10|1217310|23600005|0|1217310|73038|2|1992-08-06|MAIL
967|4|220|1477|19|1992-06-21|3-MEDIUM|0|49|6754503|23600005|1|6686957|82708|4|1992-09-15|SHIP
967|5|220|169|7|1992-06-21|3-MEDIUM|0|41|4383556|23600005|8|4032871|64149|4|1992-08-07|FOB
967|6|220|1054|7|1992-06-21|3-MEDIUM|0|17|1623585|23600005|5|1542405|57303|6|1992-08-19|MAIL
967|7|220|1609|11|1992-06-21|3-MEDIUM|0|18|2719080|23600005|0|2719080|90636|2|1992-08-05|RAIL
992|1|109|600|20|1997-11-11|3-MEDIUM|0|14|2100840|18984236|10|1890756|90036|3|1997-12-29|MAIL
992|2|109|380|1|1997-11-11|3-MEDIUM|0|34|4353292|18984236|2|4266226|76822|0|1998-01-21|RAIL
992|3|109|1048|4|1997-11-11|3-MEDIUM|0|30|2847120|18984236|10|2562408|56942|0|1998-02-02|SHIP
992|4|109|473|6|1997-11-11|3-MEDIUM|0|21|2884287|18984236|6|2711229|82408|6|1997-12-28|TRUCK
992|5|109|911|9|1997-11-11|3-MEDIUM|0|7|1268337|18984236|9|1154186|108714|5|1997-12-24|TRUCK
992|6|109|742|19|1997-11-11|3-MEDIUM|0|41|6735234|18984236|10|6061710|98564|1|1998-02-04|AIR
993|1|160|1745|10|1995-09-10|3-MEDIUM|0|33|5434242|26963217|1|5379899|98804|5|1995-11-28|AIR
993|2|160|22|8|1995-09-10|3-MEDIUM|0|28|2581656|26963217|6|2426756|55321|8|1995-11-20|RAIL
993|3|160|400|15|1995-09-10|3-MEDIUM|0|10|1300400|26963217|3|1261388|78024|8|1995-11-13|RAIL
993|4|160|1908|15|1995-09-10|3-MEDIUM|0|40|7239600|26963217|1|7167204|108594|1|1995-11-01|RAIL
993|5|160|1455|4|1995-09-10|3-MEDIUM|0|33|4476285|26963217|9|4073419|81387|8|1995-10-24|RAIL
993|6|160|1370|19|1995-09-10|3-MEDIUM|0|35|4449795|26963217|4|4271803|76282|2|1995-10-20|FOB
993|7|160|50|17|1995-09-10|3-MEDIUM|0|15|1425075|26963217|9|1296818|57003|3|1995-10-21|MAIL
994|1|4|645|5|1994-04-20|5-LOW|0|4|618256|4987071|7|574978|92738|3|1994-05-21|SHIP
994|2|4|92|9|1994-04-20|5-LOW|0|11|1091299|4987071|1|1080386|59525|0|1994-06-10|AIR
994|3|4|308|16|1994-04-20|5-LOW|0|5|604150|4987071|8|555818|72498|8|1994-06-14|MAIL
994|4|4|1305|18|1994-04-20|5-LOW|0|25|3015750|4987071|10|2714175|72378|0|1994-06-02|RAIL
995|1|232|1723|17|1995-05-31|3-MEDIUM|0|15|2437080|18985455|8|2242113|97483|5|1995-08-04|REG AIR
995|2|232|1288|8|1995-05-31|3-MEDIUM|0|28|3329984|18985455|8|3063585|71356|3|1995-07-20|SHIP
995|3|232|1651|11|1995-05-31|3-MEDIUM|0|45|6986925|18985455|0|6986925|93159|5|1995-07-21|SHIP
995|4|232|658|15|1995-05-31|3-MEDIUM|0|25|3896625|18985455|1|3857658|93519|8|1995-08-05|TRUCK
995|5|232|232|3|1995-05-31|3-MEDIUM|0|18|2038014|18985455|6|1915733|67933|3|1995-07-29|AIR
996|1|142|1724|13|1997-12-29|1-URGENT|0|43|6990596|7187730|3|6780878|97543|6|1998-03-25|SHIP
997|1|218|1627|1|1997-05-19|2-HIGH|0|11|1681482|3983261|0|1681482|91717|2|1997-07-21|TRUCK
997|2|218|475|3|1997-05-19|2-HIGH|0|17|2338299|3983261|3|2268150|82528|0|1997-07-26|SHIP
998|1|64|100|18|1994-11-26|4-NOT SPECI|0|22|2200220|8100981|4|2112211|60006|5|1995-02-17|RAIL
998|2|64|1805|11|1994-11-26|4-NOT SPECI|0|7|1194760|8100981|10|1075284|102408|5|1995-01-18|MAIL
998|3|64|1418|9|1994-11-26|4-NOT SPECI|0|30|3958230|8100981|5|3760318|79164|7|1995-01-23|SHIP
998|4|64|102|11|1994-11-26|4-NOT SPECI|0|6|601260|8100981|9|547146|60126|5|1994-12-27|MAIL
998|5|64|725|11|1994-11-26|4-NOT SPECI|0|1|162572|8100981|4|156069|97543|0|1995-01-06|SHIP
999|1|121|601|18|1993-09-05|5-LOW|0|34|5105440|22101887|0|5105440|90096|8|1993-10-17|SHIP
999|2|121|1988|8|1993-09-05|5-LOW|0|41|7748918|22101887|8|7129004|113398|1|1993-12-04|REG AIR
999|3|121|1172|14|1993-09-05|5-LOW|0|15|1609755|22101887|7|1497072|64390|6|1993-10-18|REG AIR
999|4|121|27|3|1993-09-05|5-LOW|0|10|927020|22101887|5|880669|55621|2|1993-12-02|MAIL
999|5|121|184|3|1993-09-05|5-LOW|0|3|325254|22101887|3|315496|65050|0|1993-10-22|FOB
999|6|121|1810|20|1993-09-05|5-LOW|0|37|6333697|22101887|0|6333697|102708|4|1993-10-28|TRUCK
1024|1|7|1981|13|1997-12-23|5-LOW|0|49|9226602|24830679|3|8949803|112978|5|1998-01-26|FOB
1024|2|7|1254|11|1997-12-23|5-LOW|0|34|3927850|24830679|0|3927850|69315|1|1998-02-05|SHIP
1024|3|7|436|19|1997-12-23|5-LOW|0|28|3742004|24830679|4|3592323|80185|1|1998-03-12|TRUCK
1024|4|7|1833|8|1997-12-23|5-LOW|0|13|2255279|24830679|2|2210173|104089|4|1998-02-26|FOB
1024|5|7|209|20|1997-12-23|5-LOW|0|49|5435080|24830679|2|5326378|66552|4|1998-03-10|FOB
1025|1|206|1494|2|1995-05-05|2-HIGH|0|36|5023764|11296050|3|4873051|83729|4|1995-07-05|FOB
1025|2|206|683|2|1995-05-05|2-HIGH|0|23|3642464|11296050|8|3351066|95020|3|1995-07-29|RAIL
1025|3|206|225|14|1995-05-05|2-HIGH|0|25|2813050|11296050|6|2644267|67513|5|1995-06-21|REG AIR
1026|1|143|373|16|1997-06-04|5-LOW|0|36|4584132|4948522|10|4125718|76402|2|1997-07-20|SHIP
1026|2|143|369|15|1997-06-04|5-LOW|0|6|761616|4948522|10|685454|76161|8|1997-08-16|TRUCK
1027|1|256|1560|11|1992-06-03|3-MEDIUM|0|43|6284708|14580689|7|5844778|87693|8|1992-08-28|MAIL
1027|2|256|1125|14|1992-06-03|3-MEDIUM|0|20|2052240|14580689|1|2031717|61567|2|1992-08-29|TRUCK
1027|3|256|1257|17|1992-06-03|3-MEDIUM|0|2|231650|14580689|1|229333|69495|2|1992-07-09|FOB
1027|4|256|993|20|1992-06-03|3-MEDIUM|0|13|2462187|14580689|8|2265212|113639|1|1992-07-10|RAIL
1027|5|256|1355|9|1992-06-03|3-MEDIUM|0|22|2763970|14580689|2|2708690|75381|0|1992-08-14|FOB
1027|6|256|1050|10|1992-06-03|3-MEDIUM|0|10|951050|14580689|6|893987|57063|8|1992-08-06|REG AIR
1028|1|137|1279|7|1994-01-01|2-HIGH|0|2|236054|19075543|9|214809|70816|3|1994-03-22|FOB
1028|2|137|1119|15|1994-01-01|2-HIGH|0|39|3978429|19075543|6|3739723|61206|5|1994-03-22|MAIL
1028|3|137|996|15|1994-01-01|2-HIGH|0|8|1517592|19075543|3|1472064|113819|7|1994-03-28|AIR
1028|4|137|313|6|1994-01-01|2-HIGH|0|26|3154606|19075543|7|2933783|72798|2|1994-02-08|RAIL
1028|5|137|286|20|1994-01-01|2-HIGH|0|27|3202956|19075543|0|3202956|71176|4|1994-02-07|REG AIR
1028|6|137|252|7|1994-01-01|2-HIGH|0|39|4493775|19075543|3|4358961|69135|2|1994-02-16|AIR
1028|7|137|310|13|1994-01-01|2-HIGH|0|22|2662682|19075543|3|2582801|72618|0|1994-02-27|REG AIR
1029|1|259|1362|6|1994-06-21|2-HIGH|0|45|5685120|5778924|5|5400864|75801|7|1994-08-30|FOB
1030|1|268|644|20|1994-06-15|5-LOW|0|17|2625888|2616434|6|2468334|92678|6|1994-08-01|RAIL
1031|1|8|456|1|1994-09-01|3-MEDIUM|0|15|2034675|20326837|10|1831207|81387|8|1994-10-29|FOB
1031|2|8|1648|10|1994-09-01|3-MEDIUM|0|28|4338992|20326837|5|4122042|92978|1|1994-10-29|FOB
1031|3|8|1870|18|1994-09-01|3-MEDIUM|0|27|4784049|20326837|7|4449165|106312|2|1994-10-18|SHIP
1031|4|8|872|12|1994-09-01|3-MEDIUM|0|7|1241009|20326837|3|1203778|106372|3|1994-11-11|FOB
1031|5|8|1902|16|1994-09-01|3-MEDIUM|0|44|7937160|20326837|1|7857788|108234|7|1994-11-24|AIR
1056|1|55|1210|8|1995-02-11|1-URGENT|0|37|4111477|4183838|4|3947017|66672|6|1995-04-01|TRUCK
1057|1|152|1923|10|1992-02-20|1-URGENT|0|29|5292268|17662596|10|4763041|109495|1|1992-05-05|SHIP
1057|2|152|1681|6|1992-02-20|1-URGENT|0|11|1740948|17662596|0|1740948|94960|2|1992-04-18|AIR
1057|3|152|842|14|1992-02-20|1-URGENT|0|21|3659964|17662596|3|3550165|104570|4|1992-05-01|REG AIR
1057|4|152|1819|15|1992-02-20|1-URGENT|0|20|3441620|17662596|6|3235122|103248|3|1992-05-19|TRUCK
1057|5|152|965|19|1992-02-20|1-URGENT|0|7|1306172|17662596|6|1227801|111957|5|1992-04-30|TRUCK
1057|6|152|515|11|1992-02-20|1-URGENT|0|19|2689469|17662596|4|2581890|84930|7|1992-05-09|FOB
1058|1|106|1396|20|1993-04-26|3-MEDIUM|0|24|3113736|13233809|8|2864637|77843|4|1993-05-28|TRUCK
1058|2|106|881|20|1993-04-26|3-MEDIUM|0|5|890940|13233809|4|855302|106912|7|1993-05-29|TRUCK
1058|3|106|893|1|1993-04-26|3-MEDIUM|0|44|7893116|13233809|10|7103804|107633|1|1993-06-21|TRUCK
1058|4|106|42|17|1993-04-26|3-MEDIUM|0|25|2355100|13233809|9|2143141|56522|1|1993-06-10|MAIL
1059|1|254|1776|4|1994-02-27|1-URGENT|0|16|2684432|29151965|7|2496521|100666|2|1994-03-31|SHIP
1059|2|254|289|16|1994-02-27|1-URGENT|0|7|832496|29151965|7|774221|71356|6|1994-04-01|MAIL
1059|3|254|880|7|1994-02-27|1-URGENT|0|45|8013960|29151965|0|8013960|106852|2|1994-05-08|RAIL
1059|4|254|1098|17|1994-02-27|1-URGENT|0|26|2597634|29151965|9|2363846|59945|1|1994-04-18|TRUCK
1059|5|254|1381|10|1994-02-27|1-URGENT|0|37|4744806|29151965|9|4317773|76942|4|1994-05-08|RAIL
1059|6|254|1893|9|1994-02-27|1-URGENT|0|50|8974450|29151965|0|8974450|107693|3|1994-05-11|MAIL
1059|7|254|1222|1|1994-02-27|1-URGENT|0|13|1460186|29151965|1|1445584|67393|3|1994-05-11|TRUCK
1060|1|280|1955|19|1993-02-21|3-MEDIUM|0|8|1485560|15524764|7|1381570|111417|4|1993-05-06|FOB
1060|2|280|77|20|1993-02-21|3-MEDIUM|0|26|2540382|15524764|6|2387959|58624|8|1993-04-01|TRUCK
1060|3|280|1632|9|1993-02-21|3-MEDIUM|0|11|1686993|15524764|1|1670123|92017|7|1993-05-08|MAIL
1060|4|280|1099|20|1993-02-21|3-MEDIUM|0|16|1600144|15524764|3|1552139|60005|6|1993-04-18|SHIP
1060|5|280|529|15|1993-02-21|3-MEDIUM|0|1|142952|15524764|4|137233|85771|6|1993-05-10|RAIL
1060|6|280|714|7|1993-02-21|3-MEDIUM|0|26|4198246|15524764|1|4156263|96882|3|1993-04-01|FOB
1060|7|280|1202|14|1993-02-21|3-MEDIUM|0|36|3971520|15524764|9|3614083|66192|1|1993-03-24|FOB
1061|1|206|1501|14|1998-05-15|5-LOW|0|7|981750|19742417|4|942480|84150|4|1998-08-12|FOB
1061|2|206|1186|9|1998-05-15|5-LOW|0|2|217436|19742417|6|204389|65230|2|1998-08-05|MAIL
1061|3|206|1102|11|1998-05-15|5-LOW|0|26|2608060|19742417|8|2399415|60186|2|1998-07-25|AIR
1061|4|206|1354|2|1998-05-15|5-LOW|0|41|5146935|19742417|0|5146935|75321|5|1998-07-02|MAIL
1061|5|206|1301|3|1998-05-15|5-LOW|0|50|6011500|19742417|4|5771040|72138|8|1998-07-22|AIR
1061|6|206|1435|6|1998-05-15|5-LOW|0|35|4677505|19742417|9|4256529|80185|5|1998-07-07|MAIL
1062|1|211|1361|3|1997-01-15|1-URGENT|0|38|4796968|4844937|0|4796968|75741|1|1997-03-07|TRUCK
1063|1|74|951|15|1994-04-02|2-HIGH|0|42|7778190|7695740|3|7544844|111117|2|1994-05-25|RAIL
1088|1|295|1069|3|1992-05-21|5-LOW|0|30|2910180|5306307|7|2706467|58203|3|1992-06-25|SHIP
1088|2|295|369|18|1992-05-21|5-LOW|0|11|1396296|5306307|6|1312518|76161|0|1992-07-25|AIR
1088|3|295|1804|10|1992-05-21|5-LOW|0|5|852900|5306307|3|827313|102348|7|1992-07-25|AIR
1088|4|295|1240|3|1992-05-21|5-LOW|0|3|342372|5306307|9|311558|68474|3|1992-08-02|MAIL
1089|1|97|1501|18|1996-05-04|4-NOT SPECI|0|47|6591750|14030214|5|6262162|84150|6|1996-06-25|TRUCK
1089|2|97|500|9|1996-05-04|4-NOT SPECI|0|35|4901750|14030214|3|4754697|84030|0|1996-07-10|TRUCK
1089|3|97|252|5|1996-05-04|4-NOT SPECI|0|23|2650175|14030214|10|2385157|69135|5|1996-07-25|AIR
1089|4|97|1405|18|1996-05-04|4-NOT SPECI|0|1|130640|14030214|1|129333|78384|3|1996-07-07|RAIL
1090|1|35|216|5|1997-11-15|2-HIGH|0|5|558105|3429036|2|546942|66972|5|1997-12-25|AIR
1090|2|35|1125|14|1997-11-15|2-HIGH|0|28|2873136|3429036|8|2643285|61567|8|1998-01-03|FOB
1091|1|166|373|1|1996-08-27|1-URGENT|0|40|5093480|4859179|10|4584132|76402|6|1996-10-14|REG AIR
1092|1|247|1835|2|1995-03-04|3-MEDIUM|0|48|8336784|13166483|4|8003312|104209|4|1995-04-06|AIR
1092|2|247|1527|20|1995-03-04|3-MEDIUM|0|1|142852|13166483|1|141423|85711|6|1995-04-21|RAIL
1092|3|247|1608|14|1995-03-04|3-MEDIUM|0|28|4226880|13166483|5|4015536|90576|8|1995-05-01|FOB
1092|4|247|852|3|1995-03-04|3-MEDIUM|0|2|350570|13166483|5|333041|105171|7|1995-05-12|TRUCK
1093|1|202|870|14|1997-07-31|4-NOT SPECI|0|7|1239609|12479259|4|1190024|106252|2|1997-09-23|SHIP
1093|2|202|1763|18|1997-07-31|4-NOT SPECI|0|37|6159612|12479259|8|5666843|99885|4|1997-10-08|FOB
1093|3|202|605|1|1997-07-31|4-NOT SPECI|0|34|5119040|12479259|1|5067849|90336|6|1997-09-06|REG AIR
1094|1|289|1145|5|1997-12-24|3-MEDIUM|0|9|941526|928156|7|875619|62768|6|1998-03-16|AIR
1095|1|287|1361|9|1995-08-22|3-MEDIUM|0|33|4165788|22546698|1|4124130|75741|2|1995-09-22|MAIL
1095|2|287|1360|17|1995-08-22|3-MEDIUM|0|24|3027264|22546698|4|2906173|75681|6|1995-10-20|TRUCK
1095|3|287|1553|6|1995-08-22|3-MEDIUM|0|13|1890915|22546698|6|1777460|87273|1|1995-10-19|REG AIR
1095|4|287|1344|20|1995-08-22|3-MEDIUM|0|28|3486952|22546698|8|3207995|74720|3|1995-11-18|SHIP
1095|5|287|1118|17|1995-08-22|3-MEDIUM|0|40|4076440|22546698|9|3709560|61146|3|1995-11-14|MAIL
1095|6|287|1804|10|1995-08-22|3-MEDIUM|0|37|6311460|22546698|7|5869657|102348|8|1995-11-13|SHIP
1120|1|280|1780|7|1997-11-07|3-MEDIUM|0|10|1681780|15258064|8|1547237|100906|5|1998-01-21|MAIL
1120|2|280|191|4|1997-11-07|3-MEDIUM|0|49|5346831|15258064|1|5293362|65471|7|1998-02-02|RAIL
1120|3|280|755|8|1997-11-07|3-MEDIUM|0|21|3477075|15258064|6|3268450|99345|1|1998-02-04|REG AIR
1120|4|280|457|13|1997-11-07|3-MEDIUM|0|22|2986390|15258064|9|2717614|81447|8|1998-01-25|REG AIR
1120|5|280|825|1|1997-11-07|3-MEDIUM|0|10|1725820|15258064|7|1605012|103549|8|1998-02-01|AIR
1121|1|58|1678|16|1997-01-13|3-MEDIUM|0|42|6634614|36822047|4|6369229|94780|5|1997-03-18|SHIP
1121|2|58|1603|8|1997-01-13|3-MEDIUM|0|27|4062420|36822047|8|3737426|90276|0|1997-03-28|MAIL
1121|3|58|1569|6|1997-01-13|3-MEDIUM|0|10|1470560|36822047|0|1470560|88233|4|1997-03-18|RAIL
1121|4|58|1653|18|1997-01-13|3-MEDIUM|0|29|4508485|36822047|2|4418315|93279|1|1997-04-02|REG AIR
1121|5|58|298|13|1997-01-13|3-MEDIUM|0|47|5631963|36822047|9|5125086|71897|3|1997-03-28|FOB
1121|6|58|1995|5|1997-01-13|3-MEDIUM|0|50|9484950|36822047|6|8915853|113819|3|1997-02-16|TRUCK
1121|7|58|791|18|1997-01-13|3-MEDIUM|0|37|6259623|36822047|6|5884045|101507|1|1997-03-04|RAIL
1122|1|241|912|17|1997-01-10|1-URGENT|0|8|1450328|22566019|10|1305295|108774|6|1997-04-03|RAIL
1122|2|241|1818|15|1997-01-10|1-URGENT|0|29|4987449|22566019|5|4738076|103188|4|1997-04-07|SHIP
1122|3|241|1465|17|1997-01-10|1-URGENT|0|25|3416150|22566019|9|3108696|81987|1|1997-03-03|RAIL
1122|4|241|1057|7|1997-01-10|1-URGENT|0|40|3832200|22566019|8|3525624|57483|8|1997-03-25|REG AIR
1122|5|241|1504|2|1997-01-10|1-URGENT|0|15|2108250|22566019|5|2002837|84330|3|1997-03-15|SHIP
1122|6|241|1619|16|1997-01-10|1-URGENT|0|24|3649464|22566019|4|3503485|91236|1|1997-02-20|RAIL
1122|7|241|3|14|1997-01-10|1-URGENT|0|38|3431400|22566019|0|3431400|54180|8|1997-04-02|TRUCK
1123|1|143|112|18|1996-08-03|3-MEDIUM|0|10|1012110|11515787|5|961504|60726|8|1996-10-04|MAIL
1123|2|143|1776|6|1996-08-03|3-MEDIUM|0|39|6543303|11515787|3|6347003|100666|8|1996-10-21|REG AIR
1123|3|143|1009|10|1996-08-03|3-MEDIUM|0|38|3458000|11515787|3|3354260|54600|8|1996-10-04|FOB
1124|1|160|1978|20|1998-07-30|5-LOW|0|1|187997|21476297|9|171077|112798|8|1998-10-02|REG AIR
1124|2|160|54|13|1998-07-30|5-LOW|0|13|1240265|21476297|5|1178251|57243|4|1998-10-03|SHIP
1124|3|160|923|7|1998-07-30|5-LOW|0|35|6383720|21476297|10|5745348|109435|5|1998-10-08|AIR
1124|4|160|492|1|1998-07-30|5-LOW|0|25|3481225|21476297|8|3202727|83549|5|1998-10-14|MAIL
1124|5|160|749|8|1998-07-30|5-LOW|0|33|5444142|21476297|5|5171934|98984|4|1998-09-17|SHIP
1124|6|160|268|13|1998-07-30|5-LOW|0|43|5023518|21476297|1|4973282|70095|3|1998-10-28|MAIL
1124|7|160|942|5|1998-07-30|5-LOW|0|1|184294|21476297|9|167707|110576|1|1998-08-31|TRUCK
1125|1|49|1321|11|1994-10-27|2-HIGH|0|4|488928|11286993|8|449813|73339|2|1994-12-28|MAIL
1125|2|49|1378|2|1994-10-27|2-HIGH|0|24|3070488|11286993|10|2763439|76762|3|1994-12-02|AIR
1125|3|49|1211|6|1994-10-27|2-HIGH|0|26|2891746|11286993|5|2747158|66732|4|1995-01-18|TRUCK
1125|4|49|979|14|1994-10-27|2-HIGH|0|29|5451913|11286993|6|5124798|112798|0|1994-12-20|RAIL
1126|1|287|351|20|1998-01-28|4-NOT SPECI|0|44|5505940|8102522|8|5065464|75081|3|1998-04-02|TRUCK
1126|2|287|572|13|1998-01-28|4-NOT SPECI|0|7|1030799|8102522|6|968951|88354|1|1998-03-22|MAIL
1126|3|287|1467|12|1998-01-28|4-NOT SPECI|0|14|1915844|8102522|7|1781734|82107|7|1998-04-15|TRUCK
1127|1|115|426|8|1995-09-19|4-NOT SPECI|0|35|4642470|12536814|2|4549620|79585|3|1995-11-03|TRUCK
1127|2|115|1098|12|1995-09-19|4-NOT SPECI|0|38|3796542|12536814|9|3454853|59945|5|1995-11-11|RAIL
1127|3|115|197|3|1995-09-19|4-NOT SPECI|0|29|3181851|12536814|9|2895484|65831|7|1995-11-21|REG AIR
1127|4|115|1744|1|1995-09-19|4-NOT SPECI|0|7|1152018|12536814|7|1071376|98744|5|1995-11-02|FOB
1152|1|98|87|1|1994-08-14|4-NOT SPECI|0|23|2270284|7897334|6|2134066|59224|4|1994-10-22|MAIL
1152|2|98|997|6|1994-08-14|4-NOT SPECI|0|25|4744975|7897334|4|4555176|113879|8|1994-09-18|REG AIR
1152|3|98|419|8|1994-08-14|4-NOT SPECI|0|6|791646|7897334|7|736230|79164|3|1994-11-05|FOB
1153|1|241|851|16|1996-04-18|5-LOW|0|15|2627775|32820715|0|2627775|105111|8|1996-07-17|SHIP
1153|2|241|1690|8|1996-04-18|5-LOW|0|50|7958450|32820715|0|7958450|95501|7|1996-07-13|REG AIR
1153|3|241|434|3|1996-04-18|5-LOW|0|25|3336075|32820715|0|3336075|80065|5|1996-06-28|TRUCK
1153|4|241|912|2|1996-04-18|5-LOW|0|43|7795513|32820715|1|7717557|108774|0|1996-06-01|MAIL
1153|5|241|1413|15|1996-04-18|5-LOW|0|45|5914845|32820715|0|5914845|78864|2|1996-06-20|AIR
1153|6|241|1354|3|1996-04-18|5-LOW|0|26|3263910|32820715|2|3198631|75321|3|1996-07-12|MAIL
1153|7|241|1919|6|1996-04-18|5-LOW|0|5|910455|32820715|2|892245|109254|3|1996-06-12|FOB
1154|1|71|1428|9|1992-02-15|1-URGENT|0|31|4121202|26421346|6|3873929|79765|6|1992-04-26|AIR
1154|2|71|1475|19|1992-02-15|1-URGENT|0|50|6882350|26421346|7|6400585|82588|6|1992-04-21|TRUCK
1154|3|71|962|19|1992-02-15|1-URGENT|0|5|931480|26421346|9|847646|111777|4|1992-05-07|MAIL
