2451065|58050|2128|10646|470638|3077|269|58336|108051|3599|3994|2|12|18|3|1|8141|3|104.76|2.09|106.85|35.03|50.10|58.66|5.99|40.11|87.22|
2451080|67259|13058|28989|1670917|5998|10679|25011|1816118|3506|8047|2|586|17|5|6|8142|2|222.32|11.11|233.43|35.66|132.54|151.17|29.88|41.27|179.31|
2451152|36037|9034|66856|1761274|5292|33757|17992|169485|3969|28053|4|549|12|1|17|8143|20|200.60|8.02|208.62|40.78|84.80|98.29|95.14|7.17|133.60|
2451146|28047|12511|42069|928602|6782|9715|9980|700112|2571|24230|2|567|7|1|35|8144|1|21.42|0.42|21.84|5.01|3.97|11.99|2.07|7.36|9.40|
2451084|50504|9128|72621|18562|6903|7644|52302|1560111|602|43093|2|48|19|5|6|8152|11|488.18|24.40|512.58|50.14|500.06|24.40|384.93|78.85|574.60|
2451034|80883|2176|84248|1405912|2776|40840|8777|732083|6000|31117|1|50|14|1|28|8154|8|323.52|16.17|339.69|26.57|358.16|236.16|87.36|0.00|400.90|
2451132|9517|12022|49798|1362652|306|15560|36341|396968|591|15814|4|196|3|1|19|8157|50|642.00|32.10|674.10|5.65|170.00|6.42|495.75|139.83|207.75|
2451032|68508|10927|14029|354294|4159|4424|14612|451263|5711|37759|2|614|3|1|16|8158|41|132.84|2.65|135.49|62.41|119.72|98.30|7.25|27.29|184.78|
2451069|67615|16652|33458|730756|2454|13752|86763|223068|4032|8949|1|158|7|4|23|8159|11|344.85|0.00|344.85|87.63|217.36|196.56|17.79|130.50|304.99|
2451144|73907|6844|33458|730756|2454|13752|33458|730756|119|13752|1|103|15|1|25|8159|34|1766.64|88.33|1854.97|57.83|1605.82|1271.98|370.99|123.67|1751.98|
2451070|4234|11770|2477|845091|3705|15072|73153|1616731|2026|13321|1|605|6|1|11|8162|4|315.68|25.25|340.93|88.68|119.56|44.19|190.04|81.45|233.49|
2451040|56929|5966|41339|525513|2134|1908|11985|137605|3426|494|1|73|11|4|32|8163|33|942.48|37.69|980.17|92.67|194.04|179.07|381.70|381.71|324.40|
2451188|35521|11650|41339|525513|2134|1908|25506|397011|6492|25926|1|594|15|4|8|8163|8|73.12|1.46|74.58|3.90|202.48|41.67|11.32|20.13|207.84|
2451098|43440|6646|41339|525513|2134|1908|10417|1195639|3204|33216|1|3|5|2|22|8163|33|96.36|5.78|102.14|89.27|369.60|10.59|47.17|38.60|464.65|
2451110|24439|4483|45294|1857628|6762|47896|29222|825492|3056|3467|1|48|6|5|19|8164|22|931.48|37.25|968.73|66.33|1587.30|260.81|261.56|409.11|1690.88|
2451049|4949|970|28298|845509|5120|9131|49392|1717553|4401|33575|2|121|19|5|13|8165|7|275.10|0.00|275.10|9.25|132.58|184.31|51.75|39.04|141.83|
2451172|80341|11593|93299|942106|6113|38520|97513|69355|6748|24988|4|190|8|1|11|8166|58|2379.74|142.78|2522.52|86.16|1438.98|1737.21|321.26|321.27|1667.92|
2451120|74968|16868|96209|1001549|6089|31382|69376|106453|12|418|4|79|9|3|29|8169|3|153.66|4.60|158.26|23.17|71.70|96.80|32.97|23.89|99.47|
2451174|46973|13357|99951|751796|441|27486|1566|1645427|6345|6463|1|88|10|3|6|8170|34|3657.04|109.71|3766.75|1.40|83.98|1718.80|910.97|1027.27|195.09|
2451183|68351|10378|37294|799348|4249|34303|80061|1580547|2721|32495|4|57|3|2|14|8171|38|1110.36|22.20|1132.56|14.98|1064.00|222.07|586.27|302.02|1101.18|
2451201|20155|2905|37294|799348|4249|34303|50612|354272|5922|31525|4|25|1|1|19|8171|54|2735.64|136.78|2872.42|63.60|2513.70|1258.39|1034.07|443.18|2714.08|
2451087|61920|15376|55738|816779|1467|36108|92564|1234447|2302|4557|4|71|9|4|19|8174|25|1689.50|152.05|1841.55|31.55|901.00|1588.13|66.90|34.47|1084.60|
2451127|26288|15769|55738|816779|1467|36108|63633|644803|5115|23074|4|9|4|3|30|8174|48|546.24|21.84|568.08|97.02|1092.96|540.77|2.29|3.18|1211.82|
2451146|43924|5755|349|4995|41|9887|70289|1194817|7047|44924|4|205|14|4|9|8176|64|2001.28|0.00|2001.28|62.78|785.92|460.29|339.01|1201.98|848.70|
2451154|27574|9032|95425|366240|4255|16270|72375|1111436|2524|44812|1|648|9|2|10|8177|23|1384.14|13.84|1397.98|75.93|596.62|346.03|851.25|186.86|686.39|
2451171|42530|7381|57735|512030|2325|5067|75168|163327|4028|27482|1|635|4|3|32|8178|7|562.17|0.00|562.17|24.24|266.28|89.94|255.00|217.23|290.52|
2451115|78614|4783|54105|815790|6275|43560|12316|470932|6259|15986|4|582|7|4|21|8179|36|1305.72|0.00|1305.72|90.27|2611.44|1031.51|71.29|202.92|2701.71|
2451134|43484|10910|60678|466405|5732|47859|59961|1473288|1761|17434|4|47|6|4|32|8180|41|658.87|39.53|698.40|30.03|175.48|645.69|1.31|11.87|245.04|
2451050|29714|4855|60678|466405|5732|47859|86775|395720|2958|23043|4|92|4|2|27|8180|3|30.90|2.16|33.06|59.53|103.05|0.00|9.88|21.02|164.74|
2451127|68494|1624|13430|480306|4429|14505|67316|1025874|2423|29019|1|15|13|2|26|8181|28|341.32|30.71|372.03|88.83|87.36|44.37|243.49|53.46|206.90|
2451131|59940|9481|88453|1630444|3635|26026|29434|503866|2365|27217|4|3|13|5|7|8182|18|2279.34|182.34|2461.68|21.09|268.02|1595.53|437.63|246.18|471.45|
2451134|44541|3367|3336|931736|6889|7289|30563|1585440|5374|21308|1|598|10|4|3|8184|75|3986.25|279.03|4265.28|36.23|453.00|1594.50|2367.83|23.92|768.26|
2451198|57915|13036|46435|754859|4530|45001|89107|1447144|4728|30312|1|583|11|5|1|8185|38|2229.08|66.87|2295.95|82.59|506.54|512.68|480.59|1235.81|656.00|
2451159|44288|15055|54144|824693|5642|35791|73775|1630871|113|14555|4|48|8|2|34|8186|17|357.51|3.57|361.08|49.91|925.65|210.93|55.70|90.88|979.13|
2451096|65356|712|54144|824693|5642|35791|29651|1489535|5581|6027|4|86|5|1|12|8186|67|1554.40|0.00|1554.40|57.00|2487.04|901.55|221.96|430.89|2544.04|
2451157|74828|16921|54144|824693|5642|35791|13976|355443|6920|27197|4|174|8|5|32|8186|24|778.56|0.00|778.56|40.00|318.00|272.49|60.72|445.35|358.00|
2451097|26838|4646|18453|1734106|3006|659|21403|1479069|366|23616|1|99|7|4|31|8187|55|4960.45|446.44|5406.89|51.93|275.55|3571.52|152.78|1236.15|773.92|
2451068|12523|10879|18453|1734106|3006|659|6413|195816|4257|43898|1|81|1|2|33|8187|3|35.22|0.00|35.22|79.95|42.27|12.67|9.92|12.63|122.22|
2451150|79524|14810|18453|1734106|3006|659|83577|1187444|5964|6884|1|67|11|3|8|8187|72|5352.48|160.57|5513.05|67.12|1841.76|107.04|944.17|4301.27|2069.45|
2451042|77332|368|18453|1734106|3006|659|35037|1712045|6306|9767|1|604|10|1|27|8187|62|11993.90|599.69|12593.59|80.50|5936.50|2518.71|2084.54|7390.65|6616.69|
2451106|58802|14002|58134|1256379|6271|27763|49736|628401|6178|9202|2|611|7|4|8|8188|23|208.84|4.17|213.01|7.76|115.46|10.44|132.92|65.48|127.39|
2451179|54495|13603|58134|1256379|6271|27763|94617|1143207|5002|10397|2|600|15|5|15|8188|20|12.60|1.13|13.73|34.80|143.20|1.38|6.84|4.38|179.13|
2451025|34120|15082|58134|1256379|6271|27763|42498|1917514|4155|43996|2|188|6|2|33|8188|14|763.70|45.82|809.52|89.67|453.04|488.76|200.70|74.24|588.53|
2451101|4731|9002|83940|1397359|3578|28550|16892|760741|3820|31652|4|59|8|5|17|8189|12|249.84|17.48|267.32|96.81|196.32|109.92|58.76|81.16|310.61|
2451140|48551|7340|50381|372237|6093|37996|27722|567062|2669|39876|4|597|4|1|28|8190|4|252.20|5.04|257.24|16.24|286.96|161.40|79.90|10.90|308.24|
2451136|65532|2192|78814|1648267|6073|45079|21044|1730661|6178|25648|4|637|19|4|21|8192|2|17.30|0.00|17.30|41.63|5.36|11.93|4.40|0.97|46.99|
2451191|64941|2114|5191|479097|1003|34956|5191|479097|1245|34956|2|643|4|4|32|8194|35|1680.35|33.60|1713.95|40.62|113.75|991.40|440.92|248.03|187.97|
2451151|63683|7586|41341|1189508|3275|38642|57318|1857244|12|21980|2|50|17|5|3|8197|66|4018.08|160.72|4178.80|26.38|2717.88|2571.57|1417.57|28.94|2904.98|
2451113|61240|7975|28052|33462|2425|33788|46007|1748651|3134|6464|4|118|14|2|7|8198|49|1657.18|0.00|1657.18|21.69|3013.50|729.15|575.37|352.66|3035.19|
2451179|31502|11683|52061|885358|6208|3505|63412|8490|3838|29939|1|620|16|2|10|8199|1|0.34|0.03|0.37|80.36|0.44|0.17|0.00|0.17|80.83|
2451117|24275|16144|52061|885358|6208|3505|52061|885358|329|3505|1|175|16|1|13|8199|41|4194.30|0.00|4194.30|47.26|254.20|1551.89|264.24|2378.17|301.46|
2451136|61648|11311|3806|420504|1202|10700|56839|816012|6821|6783|4|543|9|1|23|8201|7|722.68|7.22|729.90|65.82|280.00|281.84|348.26|92.58|353.04|
2451106|63533|2608|1315|912163|5411|19412|1315|912163|2882|19412|2|136|11|5|24|8202|62|3593.52|215.61|3809.13|97.02|6755.52|2838.88|384.86|369.78|7068.15|
2451097|75721|7568|89306|1135770|6234|36298|51483|901477|2904|22778|2|69|13|2|1|8203|54|2467.80|148.06|2615.86|6.61|1306.26|715.66|525.64|1226.50|1460.93|
2451115|29851|8342|87018|370517|3169|10668|91686|1903268|933|35398|2|208|6|1|29|8204|39|3494.01|209.64|3703.65|37.94|1767.48|3459.06|27.61|7.34|2015.06|
2451032|62378|14234|96617|69089|1914|43586|36140|247247|3851|20855|1|88|14|3|22|8205|2|64.94|0.00|64.94|63.96|103.92|1.29|16.54|47.11|167.88|
2451021|37139|11257|49421|875074|5080|45933|59778|1393421|3441|43814|2|55|20|3|18|8206|24|110.64|1.10|111.74|22.76|1134.72|56.42|16.26|37.96|1158.58|
2451178|21384|2179|33261|1776064|2067|22823|76783|1308839|6850|21214|4|73|7|1|12|8208|9|272.07|19.04|291.11|72.18|211.59|168.68|29.98|73.41|302.81|
2451068|69781|8122|80501|826422|1590|13158|77021|705135|6732|10776|1|21|14|1|35|8213|26|2036.84|101.84|2138.68|69.68|543.14|1181.36|111.21|744.27|714.66|
2451168|42308|17468|88854|1158408|2809|1563|36682|443534|379|35224|1|101|12|5|5|8215|25|2470.25|24.70|2494.95|7.70|537.00|1383.34|847.78|239.13|569.40|
2451059|27715|6842|88854|1158408|2809|1563|88854|1158408|1907|1563|1|18|2|4|11|8215|13|570.18|45.61|615.79|3.62|313.56|302.19|5.35|262.64|362.79|
2451141|67716|4063|86567|1521637|1860|18530|79677|1801632|4491|1350|1|602|7|1|35|8216|18|1098.00|32.94|1130.94|74.58|964.98|724.68|167.99|205.33|1072.50|
2451125|76327|11846|52449|1262959|3516|12826|49661|1347559|6304|34296|4|53|5|5|7|8217|6|260.34|20.82|281.16|76.05|7.62|177.03|46.65|36.66|104.49|
2451083|62184|7778|52449|1262959|3516|12826|19321|436310|5813|4069|4|188|11|2|25|8217|9|1574.64|78.73|1653.37|43.74|633.96|125.97|1318.28|130.39|756.43|
2451099|86309|17656||||36473||||42186|||5|5|17|8218||223.89|17.91|241.80||500.65||94.30|22.13|574.91|
2451031|73273|9574|19767|328686|4005|21371|16860|1718230|7116|30002|2|99|20|1|17|8221|4|259.76|7.79|267.55|43.41|186.32|75.33|11.06|173.37|237.52|
2451061|26791|7987|95683|483887|6491|37895|45739|553978|5628|42878|2|13|15|5|20|8224|4|175.52|8.77|184.29|45.70|266.56|19.30|64.05|92.17|321.03|
2451157|40219|14647|95683|483887|6491|37895|29224|508112|1459|12853|2|126|15|4|1|8224|16|399.84|27.98|427.82|62.48|42.08|335.86|9.59|54.39|132.54|
2451149|73352|8860|13946|365858|4523|24435|19410|295617|6050|24483|1|641|15|3|6|8227|39|3010.41|120.41|3130.82|86.77|3529.50|1475.10|1243.60|291.71|3736.68|
2451159|55477|8938|13946|365858|4523|24435|94889|536670|2083|343|1|181|9|2|32|8227|69|1079.16|53.95|1133.11|4.80|971.52|0.00|1046.78|32.38|1030.27|
2451198|77216|4082|64879|1467187|6295|45803|97716|57402|5074|30699|1|590|1|1|11|8228|15|136.20|2.72|138.92|60.56|856.20|119.85|11.44|4.91|919.48|
2451177|7325|12379|64879|1467187|6295|45803|41708|1168338|2090|12995|1|604|4|4|21|8228|23|575.00|51.75|626.75|91.98|1124.01|523.25|41.91|9.84|1267.74|
2451167|58112|17918|4943|687924|505|16639|64546|842389|3794|28799|2|137|1|1|31|8229|51|2274.09|204.66|2478.75|7.39|156.57|1637.34|203.76|432.99|368.62|
2451120|57367|788|10220|347661|4655|4449|94431|1457651|1801|10351|2|124|14|4|19|8230|9|319.95|19.19|339.14|18.67|109.62|134.37|135.47|50.11|147.48|
2451107|18099|2246|28862|514536|4210|684|14302|443693|5255|14017|1|36|9|1|16|8231|22|4493.06|0.00|4493.06|42.55|1532.96|2471.18|545.90|1475.98|1575.51|
2451014|48903|9748|28862|514536|4210|684|21114|24355|5359|4410|1|8|16|2|28|8231|1|8.28|0.66|8.94|99.83|44.75|5.13|1.92|1.23|145.24|
2451016|29236|4588|5541|26871|5448|1178|7615|1045619|1328|16637|4|5|10|4|13|8233|46|3262.32|293.60|3555.92|87.39|1284.78|0.00|946.07|2316.25|1665.77|
2451085|66577|9001|5541|26871|5448|1178|89673|1569781|2259|41090|4|572|4|2|8|8233|7|49.21|0.00|49.21|28.34|4.76|22.14|26.52|0.55|33.10|
2451042|40119|15194|5541|26871|5448|1178|63064|1098447|3894|42894|4|75|1|3|3|8233|37|89.91|4.49|94.40|72.44|21.09|11.68|68.84|9.39|98.02|
2451160|69468|1603|78290|592118|3993|39468|20699|698614|461|21461|2|216|15|5|32|8234|75|3642.75|254.99|3897.74|55.59|1741.50|655.69|1672.75|1314.31|2052.08|
2451158|31070|382|15670|1630886|6102|20871|64688|288903|3577|39335|2|158|17|2|20|8235|3|4.80|0.19|4.99|95.33|38.58|1.24|2.42|1.14|134.10|
2451193|30436|17920|15670|1630886|6102|20871|19725|211900|2817|46934|2|9|12|1|33|8235|5|11.25|0.45|11.70|81.72|165.35|4.61|4.51|2.13|247.52|
2451138|57199|14887|81770|1388838|2753|1868|48716|444552|1943|29381|2|584|1|2|20|8238|18|944.46|9.44|953.90|30.31|0.00|868.90|70.27|5.29|39.75|
2451099|78821|8401|88955|1117643|1084|46525|23604|1133802|358|37714|4|11|16|2|28|8240|16|1675.52|33.51|1709.03|93.70|431.84|284.83|778.78|611.91|559.05|
2451194|5825|646|88955|1117643|1084|46525|92543|960254|279|23951|4|13|20|2|12|8240|59|385.86|34.72|420.58|17.15|136.29|343.41|17.40|25.05|188.16|
2451044|65131|3823|88955|1117643|1084|46525|47558|1348003|5727|12204|4|6|9|3|10|8240|10|961.90|57.71|1019.61|25.94|560.10|596.37|336.28|29.25|643.75|
2451054|71228|10018||||27620||1375274|6675|26076||||2|13|8241|2|65.82||||10.52|8.55|||80.93|
2451013|42648|1676|38306|1778446|633|27620|91700|835631|5485|40892|2|582|7|1|3|8241|17|300.05|6.00|306.05|73.17|4.76|27.00|5.46|267.59|83.93|
2451241|68669|12373|53437|460272|3107|38789|35463|579283|1509|46488|2|95|19|3|9|8242|32|14.40|0.72|15.12|88.26|115.20|7.48|6.92|0.00|204.18|
2451164|74531|16735|24473|861949|7072|19748|77566|314060|3568|15476|4|640|13|1|17|8243|29|5761.14|288.05|6049.19|4.49|1815.98|1325.06|2439.84|1996.24|2108.52|
2451111|34971|6260|91945|961755|2412|30269|28686|1419208|2625|17642|2|121|13|5|7|8244|14|134.96|0.00|134.96|87.69|528.64|22.94|22.40|89.62|616.33|
2451129|70874|13124|3019|1364244|3422|22600|26669|271065|451|20237|1|183|15|1|32|8246|4|143.88|8.63|152.51|18.24|28.32|84.88|23.01|35.99|55.19|
2451165|49193|4465|3019|1364244|3422|22600|5850|1789739|539|539|1|74|19|4|14|8246|8|34.64|0.69|35.33|38.23|54.72|6.92|1.10|26.62|93.64|
2451003|62379|1459|60016|1513375|1934|37693|94480|719314|4419|43571|1|76|13|3|25|8247|2|305.92|3.05|308.97|28.56|143.50|113.19|109.85|82.88|175.11|
2451052|27300|10484|60016|1513375|1934|37693|81042|124541|5997|253|1|72|8|4|27|8247|54|108.54|2.17|110.71|23.70|1523.88|13.02|73.55|21.97|1549.75|
2451115|74748|11566|92773|1642826|3279|16085|63297|372013|4271|20976|2|99|17|2|15|8248|16|797.44|31.89|829.33|78.55|149.44|709.72|57.89|29.83|259.88|
2451040|61978|14300|38144|380295|5646|28644|70571|1129042|36|22983|2|189|18|5|9|8249|56|2362.08|118.10|2480.18|13.63|472.08|637.76|1293.24|431.08|603.81|
2451038|32852|16063|18930|1609717|1304|35644|21638|881101|2877|14253|1|105|14|5|9|8250|18|384.66|34.61|419.27|7.95|68.58|296.18|75.20|13.28|111.14|
2451213|59092|6523|41855|788408|4561|37914|41855|788408|1618|37914|1|6|14|5|29|8251|21|1052.31|52.61|1104.92|59.90|357.63|620.86|81.97|349.48|470.14|
2451047|35501|1843|41855|788408|4561|37914|6281|1182118|3706|7647|1|108|4|5|18|8251|24|10.08|0.00|10.08|39.58|36.48|2.41|4.37|3.30|76.06|
2451168|71472|6152|70442|991338|3434|7130|21404|494959|266|29620|1|194|8|5|12|8253|7|92.75|0.92|93.67|18.73|79.45|13.91|45.72|33.12|99.10|
2451126|42822|8860|70442|991338|3434|7130|50669|1078349|944|36786|1|611|11|3|8|8253|59|4540.64|90.81|4631.45|50.21|6010.33|1089.75|1311.33|2139.56|6151.35|
2451040|59623|5338|70442|991338|3434|7130|7261|615804|7044|41437|1|563|10|3|18|8253|8|343.52|17.17|360.69|5.69|174.88|295.42|29.82|18.28|197.74|
2451177|33096|9379|63995|668641|4487|13533|50974|186875|6928|49334|4|159|19|5|26|8255|29|651.92|6.51|658.43|95.35|336.69|488.94|102.67|60.31|438.55|
2451176|48992|15532|54133|475273|413|10000|41034|991672|3430|44788|1|33|9|2|25|8258|9|1163.70|23.27|1186.97|7.96|72.72|488.75|371.22|303.73|103.95|
2451055|24675|16492|54133|475273|413|10000|68411|1550888|3632|3976|1|77|8|2|31|8258|38|4186.46|0.00|4186.46|62.77|585.96|1172.20|120.57|2893.69|648.73|
2451066|39023|13748|54133|475273|413|10000|13961|1563377|835|3540|1|10|8|1|1|8258|43|10203.90|0.00|10203.90|51.25|2314.26|9183.51|765.29|255.10|2365.51|
2451145|30402|17113|43813|97020|3827|35834|45253|1617161|2948|28782|2|567|3|5|9|8259|59|543.39|5.43|548.82|15.18|1141.65|0.00|146.71|396.68|1162.26|
2451210|60246|2860|61453|1707532|5611|47690|53721|81992|5724|26209|1|64|18|3|5|8261|41|2280.42|114.02|2394.44|68.07|253.38|1778.72|245.83|255.87|435.47|
2450993|70579|5335|10687|544621|5755|18936|80843|599609|423|4037|4|628|19|3|17|8262|39|1174.29|0.00|1174.29|58.35|3425.37|258.34|164.87|751.08|3483.72|
2451213|17828|10804|35507|1031855|4556|25304|35507|1031855|6306|25304|1|104|18|1|14|8265|42|1187.34|11.87|1199.21|28.35|451.92|534.30|254.68|398.36|492.14|
2451059|23729|8858|54419|444510|2954|5845|45488|702260|2479|46345|2|42|16|2|31|8266|14|1267.56|25.35|1292.91|83.08|590.52|849.26|121.30|297.00|698.95|
2451112|43664|6010|39550|331314|1925|41289|34982|1325133|1970|6807|2|137|11|3|25|8268|17|353.43|14.13|367.56|14.88|105.23|84.82|244.43|24.18|134.24|
2451088|22237|2587|39550|331314|1925|41289|28381|1585814|5495|5623|2|95|20|1|24|8268|24|2235.84|0.00|2235.84|25.02|882.48|558.96|402.45|1274.43|907.50|
2451133|40631|17828|39550|331314|1925|41289|90926|954114|4117|31673|2|59|1|2|8|8268|7|421.12|4.21|425.33|38.55|61.39|160.02|138.38|122.72|104.15|
2451169|43448|2558|56633|218296|3159|42022|12900|289525|5646|18967|4|83|10|1|12|8271|6|125.46|6.27|131.73|81.54|72.90|72.76|33.20|19.50|160.71|
2451057|62505|15536|23150|284300|1003|12506|23150|284300|2280|12506|2|4|6|1|16|8272|41|3945.43|0.00|3945.43|55.60|291.92|552.36|950.05|2443.02|347.52|
2451090|15611|7534|23150|284300|1003|12506|74691|20672|3079|29039|2|38|6|1|31|8272|17|18.36|0.73|19.09|6.64|903.21|11.19|5.09|2.08|910.58|
2451093|79783|2132|25745|1104759|2173|8787|90986|1621437|1807|42577|2|12|20|3|18|8273|38|145.92|7.29|153.21|99.43|1752.18|110.89|9.80|25.23|1858.90|
2451143|33141|9068|74205|1308359|1713|10220|56192|1002273|5496|49119|1|51|8|1|34|8274|13|1108.38|55.41|1163.79|2.90|513.37|665.02|354.68|88.68|571.68|
2451148|39067|52|98097|128541|6185|32676|2742|1734309|3049|14189|1|628|9|4|24|8275|36|3129.12|281.62|3410.74|1.37|3129.12|2065.21|127.66|936.25|3412.11|
2451156|73631|1870|65535|459903|1918|49486|17794|979900|3469|15838|4|208|18|5|24|8276|20|4022.00|80.44|4102.44|34.84|321.60|3941.56|12.87|67.57|436.88|
2451195|75836|970|65535|459903|1918|49486|89613|1651472|4521|40323|4|185|9|3|20|8276|89|3188.87|159.44|3348.31|8.13|3033.12|191.33|1528.74|1468.80|3200.69|
2451063|29074|1346|65535|459903|1918|49486|8014|890062|2113|20964|4|595|4|2|28|8276|43|4598.85|275.93|4874.78|46.19|1699.36|4414.89|91.98|91.98|2021.48|
2451156|69499|13561|65535|459903|1918|49486|21171|1545355|4848|44341|4|24|13|1|34|8276|72|4446.72|355.73|4802.45|80.26|2168.64|3913.11|533.61|0.00|2604.63|
2451084|21487|14264|63783|49493|3556|48419|70968|651410|4792|21774|1|37|20|2|4|8279|1|0.54|0.04|0.58|76.97|1.15|0.04|0.38|0.12|78.16|
2451205|49049|17582|63783|49493|3556|48419|78773|689567|26|27685|1|33|2|1|25|8279|21|2323.23|116.16|2439.39|45.39|213.57|487.87|1688.53|146.83|375.12|
2451153|17514|3290|63783||||72560|942869||12095||||3||8279|3||2.93||46.43|13.80|126.35|||63.16|
2451197|69591|5581|71205|506387|1122|49057|20054|69489|541|46346|4|616|15|5|32|8280|21|2909.55|203.66|3113.21|82.88|1106.49|1338.39|1005.54|565.62|1393.03|
2451188|34484|14756|71205|506387|1122|49057|40785|1520512|3895|31325|4|602|1|4|24|8280|18|576.00|5.76|581.76|97.33|267.66|518.40|17.85|39.75|370.75|
2451143|60786|8332|71205|506387|1122|49057|62873|1692407|3476|2945|4|65|12|1|23|8280|13|56.55|1.13|57.68|70.68|117.78|54.28|1.20|1.07|189.59|
2451053|65447|6818|20896|716674|452|5477|26820|551462|3136|22410|2|36|5|2|21|8284|58|318.42|25.47|343.89|74.51|102.66|44.57|98.58|175.27|202.64|
2451059|21951|3368|20896|716674|452|5477|40250|1723190|2198|2006|2|38|10|3|21|8284|1|10.65|0.31|10.96|75.39|0.00|7.66|2.24|0.75|75.70|
2451127|65096|280|42003|1799303|5756|15056|56981|1525761|5611|22261|4|207|4|2|32|8286|17|1345.04|0.00|1345.04|36.00|478.21|726.32|43.31|575.41|514.21|
2451107|65735|13280|51153|874617|4481|13145|58848|304170|3083|18043|2|136|2|5|15|8289|8|99.92|8.99|108.91|88.25|54.16|75.93|15.83|8.16|151.40|
2451103|47947|2332|8074|665644|814|4337|34720|1004556|2183|13410|4|98|11|3|35|8290|19|264.67|21.17|285.84|94.38|181.26|2.64|246.30|15.73|296.81|
2451107|43130|12856||||||587479|6789||4|||1|21|8290|||58.68||||||467.79||
2451031|75274|6140|59731|1711217|4303|11342|13037|1751095|5704|34713|2|546|13|2|16|8291|12|107.64|7.53|115.17|55.65|47.52|82.88|7.42|17.34|110.70|
2451047|5218|16483|2524|1787448|1172|2896|54856|354759|6302|22292|1|621|15|3|3|8292|39|930.93|65.16|996.09|7.37|465.27|316.51|325.64|288.78|537.80|
2451184|73233|8960|62554|1272179|4204|34182|92428|1878368|1620|45225|2|12|14|1|28|8293|15|887.40|8.87|896.27|18.31|131.85|106.48|460.74|320.18|159.03|
2451168|18419|13531|24902|1627327|6999|41024|84117|936692|796|45747|4|580|13|4|20|8295|6|594.36|53.49|647.85|63.51|166.92|588.41|5.77|0.18|283.92|
2451039|75273|3115|95921|1471416|2464|30312|38766|1465851|4772|33340|2|146|10|3|19|8296|4|202.04|8.08|210.12|20.74|218.00|133.34|8.93|59.77|246.82|
2451066|56602|13064|11469|1693361|2100|2792|62221|1116116|3976|10189|2|619|15|5|18|8297|28|1034.88|31.04|1065.92|18.92|1755.04|858.95|14.07|161.86|1805.00|
2451165|4483|6802|78323|651159|3195|12831|28127|1307542|1058|3774|4|152|9|5|28|8298|34|2850.90|171.05|3021.95|60.71|863.94|798.25|369.47|1683.18|1095.70|
2451196|81424|13900|86354|1733116|3878|24593|77148|1595862|6048|37387|2|187|11|2|26|8299|3|9.57|0.57|10.14|17.21|3.81|0.95|8.18|0.44|21.59|
2451079|62793|398|86354|1733116|3878|24593|86354|1733116|4171|24593|2|561|5|5|17|8299|2|18.34|0.00|18.34|4.82|9.96|5.68|10.50|2.16|14.78|
2451134|68152|290|73474|1891094|2761|24428|66370|1631364|817|37423|2|123|15|1|4|8300|57|556.32|38.94|595.26|33.08|152.19|77.88|205.72|272.72|224.21|
2451184|72186|16270|84504|964818|3179|8693|12923|295472|6511|3997|2|617|1|5|26|8301|16|164.16|11.49|175.65|58.23|116.96|37.75|112.50|13.91|186.68|
2451145|44228|13171|49754|246971|6941|18958|66177|133708|5706|48904|2|61|5|5|3|8302|73|6171.42|0.00|6171.42|22.48|1233.70|5924.56|54.30|192.56|1256.18|
2451190|23033|6352|25884|1721153|3622|28044|25884|1721153|1840|28044|4|196|3|2|1|8304|6|338.94|3.38|342.32|53.89|127.92|155.91|93.34|89.69|185.19|
2451089|18408|1399|69948|391129|3957|26738|51055|347805|7158|30958|2|144|4|2|27|8305|50|0.00|0.00|0.00|33.70|186.00|0.00|0.00|0.00|219.70|
2451091|56842|2252|69948|391129|3957|26738|46908|702949|2769|35742|2|613|8|1|4|8305|32|518.08|15.54|533.62|72.77|518.08|367.83|33.05|117.20|606.39|
2451100|77022|11884|76280|144151|6069|45587|91739|25874|5072|36717|1|77|11|4|17|8306|21|1130.85|0.00|1130.85|31.93|360.57|508.88|37.31|584.66|392.50|
2451116|85609|8108|20784|62211|6838|9465|28621|1659949|2994|32439|1|75|1|1|26|8307|49|3488.80|209.32|3698.12|99.22|2491.65|1221.08|317.48|1950.24|2800.19|
2451119|32805|271|20784|62211|6838|9465|55560|722418|514|36610|1|195|18|4|25|8307|9|336.51|10.09|346.60|41.58|189.54|191.81|14.47|130.23|241.21|
2451193|60805|1184|87762|774675|2388|26901|22161|1625723|3800|5477|1|102|8|5|22|8308|23|2320.01|92.80|2412.81|55.39|952.66|2111.20|139.90|68.91|1100.85|
2451196|18534|12152|3488|813776|2464|32305|63786|1277968|6625|13235|1|30|6|3|5|8309|8|527.20|36.90|564.10|65.29|337.36|347.95|14.34|164.91|439.55|
2451069|69659|3793|3488|813776|2464|32305|32107|214772|6131|44337|1|586|8|4|10|8309|3|5.40|0.32|5.72|8.77|12.63|4.21|0.24|0.95|21.72|
2451228|43442|15506|3488|813776|2464|32305|69289|1491632|4714|28643|1|127|9|1|25|8309|14|225.12|13.50|238.62|46.77|59.22|222.86|0.27|1.99|119.49|
2451045|73032|12184|3488|813776|2464|32305|87514|1827588|5626|40911|1|173|12|2|10|8309|9|113.40|1.13|114.53|81.85|464.94|56.70|30.61|26.09|547.92|
