2452768|50332|1167|56273|949853|4586|44966|56273|949853|4586|44966|30|21|19970|60|4046.40|202.32|4248.72|94.12|1144.80|2306.44|748.18|991.78|1441.24|
2452666|71075|8035|191|1305118|4445|48125|191|1305118|4445|48125|31|5|19971|5|137.60|8.25|145.85|59.48|102.55|107.32|23.01|7.27|170.28|
2451323|66424|154|79493|910785|3677|43369|79493|910785|3677|43369|16|4|19973|6|121.38|2.42|123.80|62.53|38.58|42.48|33.92|44.98|103.53|
2452081|82563|13382|1455|820195|6488|32428|1455|820195|6488|32428|50|32|19974|15|2602.95|52.05|2655.00|3.96|433.80|234.26|189.49|2179.20|489.81|
2452238|41889|7989|49594|36967|5940|44513|49594|36967|5940|44513|47|19|19975|6|271.26|8.13|279.39|5.51|48.12|127.49|96.32|47.45|61.76|
2452074|36597|4907|42125|1384273|5621|26216|42125|1384273|5621|26216|23|19|19976|2|49.72|2.98|52.70|82.46|51.50|45.74|1.11|2.87|136.94|
2452125|62070|4801|69498|1783538|6378|6018|69498|1783538|6378|6018|29|6|19976|21|661.71|26.46|688.17|17.72|529.41|588.92|69.87|2.92|573.59|
2452236|42298|13653|673|1635107|4741|15175|673|1635107|4741|15175|15|27|19977|93|5052.69|101.05|5153.74|56.36|2674.68|4143.20|418.36|491.13|2832.09|
2452296|49531|7449|98623|1091515|2007|18852|98623|1091515|2007|18852|45|2|19977|1|60.09|0.00|60.09|33.17|47.49|58.88|1.19|0.02|80.66|
2451638|39067|16477|49127|284290|2206|19322|49127|284290|2206|19322|13|20|19979|35|4296.25|386.66|4682.91|63.73|2222.15|1976.27|951.19|1368.79|2672.54|
2452399|48414|14571|19323|239499|6875|23451|19323|239499|6875|23451|29|4|19982|15|751.65|0.00|751.65|83.36|213.15|563.73|9.39|178.53|296.51|
2451818|22242|7700|26743|1782118|5046|32021|26743|1782118|5046|32021|50|33|19983|13|218.01|2.18|220.19|62.81|117.39|17.44|4.01|196.56|182.38|
2452067|16919|17726|12921|1535113|5989|37934|12921|1535113|5989|37934|38|19|19985|8|147.04|8.82|155.86|3.64|33.92|89.69|45.30|12.05|46.38|
|57841|1639|328|547111|741|22324|328|547111|741||||19985||||1364.13||1242.70||742.03|365.49||
2451974|79176|17497|19790|1121083|5129|26375|19790|1121083|5129|26375|38|10|19985|22|346.72|27.73|374.45|49.64|295.68|253.10|18.72|74.90|373.05|
||17147||||||1912904|3998|39939|||19985|||9.48|199.23|||0.00|||206.30|
2451360|72324|17452|71199|1799114|3829|4144|71199|1799114|3829|4144|58|21|19986|40|14.00|0.70|14.70|79.45|44.80|12.74|1.14|0.12|124.95|
2452864|23693|11154|84518|1539961|4557|19200|84518|1539961|4557|19200|31|2|19987|2|26.26|2.10|28.36|27.57|9.34|9.45|2.85|13.96|39.01|
2452708|74687|7041|65919|656190|2108|16426|65919|656190|2108|16426|51|18|19988|31|1396.55|125.68|1522.23|88.57|403.31|153.62|385.30|857.63|617.56|
2451961|46576|2683|56048|1583866|5284|17502|56048|1583866|5284|17502|35|20|19993|48|4643.52|46.43|4689.95|55.03|483.36|4364.90|225.68|52.94|584.82|
2451269|58375|13708|18846|408780|2361|40295|18846|408780|2361|40295|56|11|19994|12|18.36|0.73|19.09|79.21|322.20|9.18|0.36|8.82|402.14|
2451331||17024||1461255||||1461255||5511|||19994||839.80||||||63.15|4.04|137.11|
2451197|66989|9409|28605|554833|3461|20889|28605|554833|3461|20889|49|17|19994|29|277.24|13.86|291.10|39.54|184.73|255.06|20.62|1.56|238.13|
2451264|70699|9889|57997|1091514|4584|2501|57997|1091514|4584|2501|58|10|19994|84|3149.16|283.42|3432.58|15.61|1349.04|3054.68|8.50|85.98|1648.07|
2451411||14426|17867|1713468|3469|15070||1713468|||26|11|19994||76.72|||44.47|33.17|65.21|||80.70|
2451296|13640|13498|42600|1911468|1936|46851|42600|1911468|1936|46851|44|11|19994|52|4156.88|249.41|4406.29|1.29|2672.28|1538.04|1518.92|1099.92|2922.98|
|45252|16279|618||||618||5401|47969|57||19995|68|||10368.02||||4093.86||2049.98|
2451575|65697|15152|39118|922162|6006|48203|39118|922162|6006|48203|38|33|19996|33|1528.89|76.44|1605.33|11.50|463.32|290.48|272.45|965.96|551.26|
2452207|26682|15753|64873|1233526|6532|43985|64873|1233526|6532|43985|33|24|19997|1|126.96|1.26|128.22|64.46|86.48|106.64|4.47|15.85|152.20|
2451200|65546|14620|47699|424445|1991|43184|47699|424445|1991|43184|31|2|19998|6|504.60|15.13|519.73|6.40|225.24|121.10|42.18|341.32|246.77|
2451316|62705|6146|94422|490033|1644|7655|94422|490033|1644|7655|10|9|19999|59|96.17|0.96|97.13|2.76|56.64|27.88|8.87|59.42|60.36|
2451647|53466|7942|30447|564579|1464|43196|30447|564579|1464|43196|37|29|20000|13|58.24|1.74|59.98|32.03|23.66|34.36|6.44|17.44|57.43|
2452706||12553|||||38592||5209|29094||30|20002|90||175.83|2687.73|36.19|||63.30|288.37|2510.62|
2452542|41209|4206|99554|1592205|2456|17507|99554|1592205|2456|17507|13|3|20003|61|5646.77|112.93|5759.70|97.55|2980.46|4122.14|503.12|1021.51|3190.94|
2452607|55932|14005|74009|73899|6589|14479|74009|73899|6589|14479|45|32|20003|4|35.64|0.71|36.35|92.16|30.00|22.45|6.59|6.60|122.87|
2452574|78395|5667|51156|1378547|3091|11235|51156|1378547|3091|11235|37|23|20003|72|884.88|44.24|929.12|65.24|1398.24|123.88|722.95|38.05|1507.72|
2452334|20813|653|632|215|2998|39381|632|215|2998|39381|59|12|20005|19|1850.03|111.00|1961.03|50.27|69.35|1646.52|8.14|195.37|230.62|
2451662|60381|16723|26549|103948|4547|7946|26549|103948|4547|7946|13|35|20007|6|76.02|4.56|80.58|97.95|33.78|34.96|0.41|40.65|136.29|
2451589|63230|15400|4302|1555039|2929|31219|4302|1555039|2929|31219|22|11|20007|59|2857.37|228.58|3085.95|28.71|968.19|1057.22|252.02|1548.13|1225.48|
2452633|18429|1890|79391|1317248|1858|44915|79391|1317248|1858|44915|25|9|20011|22|1831.06|36.62|1867.68|15.28|2474.34|1721.19|28.56|81.31|2526.24|
2452208|79717|8347|33979|1156569|406|31043|33979|1156569|406|31043|43|34|20012|16|0.00|0.00|0.00|37.42|216.48|0.00|0.00|0.00|253.90|
2452761|34713|16177|39279|211627|1128|7829|39279|211627|1128|7829|18|7|20013|64|835.20|66.81|902.01|34.18|184.32|542.88|108.15|184.17|285.31|
2452370|61672|12185|48982|200068|5554|33840|48982|200068|5554|33840|3|1|20014|34|901.68|18.03|919.71|58.80|36.72|99.18|264.82|537.68|113.55|
2452489|7584|285|37411|1490896|6781|41066|37411|1490896|6781|41066|37|1|20014|2|425.58|12.76|438.34|57.75|78.96|357.48|1.36|66.74|149.47|
2451508|63224|7952|94807|1428792|5977|31209|94807|1428792|5977|31209|7|1|20015|3|68.13|2.72|70.85|2.78|55.98|38.15|0.59|29.39|61.48|
2451190|43413|9670|91381|429808|6988|37015|91381|429808|6988|37015|56|14|20016|49|3298.68|131.94|3430.62|41.84|839.37|791.68|250.70|2256.30|1013.15|
2452486|17227|6477|32355|726007|459|10064|32355|726007|459|10064|1|7|20017|1|3.86|0.07|3.93|91.47|13.14|0.54|1.59|1.73|104.68|
2451084|34456|3649|42128|1169118|1261|24204|42128|1169118|1261|24204|25|14|20019|8|747.76|14.95|762.71|9.71|329.60|411.26|151.42|185.08|354.26|
2451164|61184|10988|10331|27101|3320|33724|10331|27101|3320|33724|20|3|20019|52|1072.76|32.18|1104.94|89.79|1045.72|665.11|158.98|248.67|1167.69|
2451305|69808|10645|23619|963474|4576|25231|23619|963474|4576|25231|13|17|20019|81|1368.09|54.72|1422.81|10.12|132.84|1340.72|4.37|23.00|197.68|
2451311|68490|5812|71800|752030|1060|17690|71800|752030|1060|17690|37|23|20019|24|163.92|4.91|168.83|71.80|750.00|127.85|24.52|11.55|826.71|
2451124|76102|6916|10226|456937|5248|39606|10226|456937|5248|39606|20|9|20019|6|66.84|2.67|69.51|6.09|155.94|41.44|13.97|11.43|164.70|
2451993|42853|4549|2471|292569|2667|34812|2471|292569|2667|34812|43|24|20020|65|5376.15|0.00|5376.15|13.36|2398.50|3709.54|1233.29|433.32|2411.86|
2452590|84410|7200|21714|13259|6757|5502|21714|13259|6757|5502|24|26|20021|78|5839.86|233.59|6073.45|79.96|1155.18|1810.35|241.77|3787.74|1468.73|
2452568|81397|11239|4671|1215802|2580|31311|4671|1215802|2580|31311|24|3|20021|12|288.60|0.00|288.60|26.87|24.00|103.89|175.47|9.24|50.87|
2451376|75928|5431|92261|1373282|2303|32924|92261|1373282|2303|32924|43|31|20022|46|627.44|50.19|677.63|69.39|564.42|100.39|173.92|353.13|684.00|
2452035|64750|7591|12186|506536|86|6036|12186|506536|86|6036|17|23|20023|6|77.94|0.00|77.94|52.95|58.44|17.14|48.64|12.16|111.39|
2451258||6062|||1809|4477||717141|1809|4477|||20024|12||109.46|1477.82|72.36|246.24||5.19|||
|9645|15716|24411||||24411|1033162|5466|7017|||20024|46|646.76|0.00||77.02||213.43||416.00|135.44|
2451939|64434|12791|95850|27922|6394|6466|95850|27922|6394|6466|37|6|20025|7|625.52|18.76|644.28|86.24|76.02|400.33|189.15|36.04|181.02|
2451773|58457|266|83584|849864|1297|7577|83584|849864|1297|7577|38|23|20025|2|186.10|1.86|187.96|25.36|20.00|89.32|39.67|57.11|47.22|
2451749|34600|13958|49910||691|||343877|691|1505|23|15|20027|35||0.00|||178.50|489.10||||
2451791|17946|6709|69661|1451246|2078|21663|69661|1451246|2078|21663|8|7|20027|5|308.60|27.77|336.37|30.70|122.00|145.04|147.20|16.36|180.47|
2451595|23788|896|66571|1591220|4316|41365|66571|1591220|4316|41365|25|1|20029|37|187.59|9.37|196.96|48.73|147.63|108.80|35.45|43.34|205.73|
2451594|72314|15898|40740|236039|6985|20684|40740|236039|6985|20684|31|13|20029|6|53.10|1.06|54.16|83.93|224.22|21.77|5.01|26.32|309.21|
2451330|44542|1712|15691|536752|977|9172|15691|536752|977|9172|14|32|20030|2|70.12|0.70|70.82|21.95|175.32|32.25|27.26|10.61|197.97|
2451668|38012|13523|35006|1228854|2349|27397|35006|1228854|2349|27397|17|1|20032|24|25.20|2.01|27.21|68.58|17.52|23.43|1.53|0.24|88.11|
2451748|71299|9793|83044|1423146|5295|48997|83044|1423146|5295|48997|26|16|20032|3|59.55|3.57|63.12|93.02|3.42|25.01|14.85|19.69|100.01|
|19986|8729|74375||6020||74375||6020|32019|35||20032||||||972.00||431.62|||
2452007|34762|2815|51002|694853|4751|6202|51002|694853|4751|6202|37|2|20033|15|332.55|9.97|342.52|48.69|367.65|189.55|45.76|97.24|426.31|
2452794|59304|6255|49564|140033|6502|32171|49564|140033|6502|32171|30|17|20034|9|481.86|33.73|515.59|88.68|163.62|443.31|16.19|22.36|286.03|
2452771|43966|16353|46819|238292|6565|30391|46819|238292|6565|30391|9|27|20035|32|3104.32|248.34|3352.66|81.48|2716.48|2452.41|234.68|417.23|3046.30|
2452709|79078|3907|42043|937525|2960|47995|42043|937525|2960|47995|54|16|20035|58|2053.20|184.78|2237.98|15.37|1182.04|2053.20|0.00|0.00|1382.19|
2451298|7288|3838|21458|358584|957|2883|21458|358584|957|2883|37|5|20036|45|8239.05|329.56|8568.61|55.51|1253.70|5684.94|536.36|2017.75|1638.77|
2451272|3746|16177|61814|406447|680|2113|61814|406447|680|2113|32|33|20036|55|294.80|26.53|321.33|84.20|1356.30|197.51|22.37|74.92|1467.03|
2451388|30434|7531|98354|1828631|4508|9938|98354|1828631|4508|9938|40|13|20036|5|34.60|1.38|35.98|64.27|13.55|15.91|8.03|10.66|79.20|
2452403|31994|10443|88103|1828410|5964|46671|88103|1828410|5964|46671|49|32|20037|42|5170.62|310.23|5480.85|50.28|3596.88|1706.30|727.50|2736.82|3957.39|
2452364|69367|16123|66115|567827|3139|22051|66115|567827|3139|22051|29|20|20037|40|3026.80|242.14|3268.94|74.28|1481.20|2633.31|129.85|263.64|1797.62|
2452238|61598|69|41829|43609|2189|39569|41829|43609|2189|39569|39|4|20037|38|604.96|0.00|604.96|50.29|373.92|48.39|283.85|272.72|424.21|
2452369|41385|10375|70841|642597|4400|37756|70841|642597|4400|37756|55|14|20037|13|50.70|4.05|54.75|50.04|36.79|22.30|12.78|15.62|90.88|
2452238|14826|9601|34833|19381|1976|10124|34833|19381|1976|10124|21|23|20037|8|1066.96|42.67|1109.63|80.14|360.64|618.83|273.35|174.78|483.45|
2452115|37318|16915|77027|1855576|6925|29474|77027|1855576|6925|29474|41|16|20038|17|147.56|5.90|153.46|32.30|2.55|8.85|22.19|116.52|40.75|
|57679|2291||1312504|684|||1312504|684|37217|23||20038|24|1256.88|113.11|||676.80|314.22|537.31|405.35||
2452040|45443|9607|92444|1513143|242|8941|92444|1513143|242|8941|49|8|20038|21|615.72|12.31|628.03|16.40|288.12|511.04|69.08|35.60|316.83|
2452465|5806|611|27644|547723|602|30281|27644|547723|602|30281|57|3|20040|9|376.65|22.59|399.24|49.76|117.45|357.81|2.07|16.77|189.80|
2452018|13782|14009|69008|1492323|438|10200|69008|1492323|438|10200|31|15|20041|8|562.56|0.00|562.56|73.45|114.56|151.89|266.93|143.74|188.01|
2451942|55081|1855|54275|192370|865|8160|54275|192370|865|8160|49|25|20042|6|412.68|16.50|429.18|4.00|101.70|222.84|165.16|24.68|122.20|
2451736|61622|2893|39443|1502865|5934|20603|39443|1502865|5934|20603|7|33|20043|83|2238.51|179.08|2417.59|92.31|1402.70|1589.34|12.98|636.19|1674.09|
2451534|44055|16820|54248|880989|4530|30918|54248|880989|4530|30918|4|18|20043|39|2852.07|199.64|3051.71|29.86|460.59|1254.91|1469.38|127.78|690.09|
2451219|64630|14881|52009|1187510|2502|49563|52009|1187510|2502|49563|46|35|20044|43|249.40|14.96|264.36|17.87|748.63|147.14|54.19|48.07|781.46|
2451122|27154|14383|37579|1222954|682|26457|37579|1222954|682|26457|13|22|20046|7|153.16|0.00|153.16|1.57|68.60|78.11|45.78|29.27|70.17|
2451269|42683|9421|90496|219727|5405|29436|90496|219727|5405|29436|20|3|20046|24|1305.84|52.23|1358.07|48.15|693.84|417.86|603.82|284.16|794.22|
2451264|62154|6662|52361|370524|6168|37551|52361|370524|6168|37551|55|20|20046|14|357.98|17.89|375.87|83.51|423.08|68.01|217.47|72.50|524.48|
2451784|10084|6461|23164|760997|3630|21910|23164|760997|3630|21910|35|32|20048|55|4607.90|184.31|4792.21|43.91|713.90|1935.31|1817.36|855.23|942.12|
2452259|33294|14315|21801|1718814|4274|37287|21801|1718814|4274|37287|37|6|20052|2|254.88|15.29|270.17|74.35|28.32|173.31|11.41|70.16|117.96|
2452165|79977|7341|6325|686880|2635|35943|6325|686880|2635|35943|7|4|20052|15|1116.75|55.83|1172.58|38.12|729.00|178.68|806.74|131.33|822.95|
2452330|43003|2101|43775|1713850|1525|11600|43775|1713850|1525|11600|41|35|20052|8|456.56|13.69|470.25|65.99|54.48|205.45|213.44|37.67|134.16|
2451818|45825|12562|4812|1241039|5266|18246|4812|1241039|5266|18246|22|1|20053|19|646.57|32.32|678.89|69.81|212.61|607.77|30.65|8.15|314.74|
2451654|70165|12992|61930|619664|6645|34379|61930|619664|6645|34379|37|29|20053|28|174.72|8.73|183.45|16.49|160.44|17.47|81.77|75.48|185.66|
2451647|14269|17734|46061|913043|5978|8160|46061|913043|5978|8160|50|3|20053|85|847.45|33.89|881.34|20.25|1559.75|771.17|34.32|41.96|1613.89|
2451558|68389|17692|88624|421708|392|29476|88624|421708|392|29476|13|27|20053|57|2435.04|97.40|2532.44|18.90|4638.66|1022.71|805.02|607.31|4754.96|
2452395|65246|4734|88123|1003915|4507|26699|88123|1003915|4507|26699|9|19|20055|6|280.14|25.21|305.35|33.13|26.64|75.63|28.63|175.88|84.98|
2451694|38322|10081|29322|216513|504|16095|29322|216513|504|16095|14|3|20057|14|366.38|21.98|388.36|79.63|217.84|227.15|66.83|72.40|319.45|
2452890|31789|17049|56584|1111802|1867|732|56584|1111802|1867|732|55|23|20058|59|389.99|7.79|397.78|32.89|297.95|191.09|198.90|0.00|338.63|
2452783|48711|8863|11780|1041107|2881|6608|11780|1041107|2881|6608|39|8|20058|3|155.37|1.55|156.92|1.48|155.37|104.09|5.12|46.16|158.40|
2451888|34726|13556|76787|517643|4899|33402|76787|517643|4899|33402|23|30|20059|28|560.56|44.84|605.40|83.26|1441.72|78.47|38.56|443.53|1569.82|
2452809|45593|51|12947|197662|7177|27445|12947|197662|7177|27445|33|20|20061|7|997.57|0.00|997.57|21.71|339.78|39.90|76.61|881.06|361.49|
2452598|64076|4992|1165|203262|5359|11456|1165|203262|5359|11456|1|21|20061|44|2780.80|27.80|2808.60|22.78|711.04|1473.82|222.18|1084.80|761.62|
2451708|35757|1760|80461|984995|5176|37710|80461|984995|5176|37710|50|30|20062|4|3.20|0.25|3.45|41.72|0.00|0.96|1.61|0.63|41.97|
||8755|||928|||468016||1087|||20064||972.62|||27.10||690.56|282.06||185.11|
2451936|62075|5474|39540|323784|4381|21778|39540|323784|4381|21778|5|29|20065|4|397.92|0.00|397.92|8.12|289.40|159.16|54.91|183.85|297.52|
2452610|20762|12696|40314|1332088|5462|22836|40314|1332088|5462|22836|60|2|20068|82|1650.66|99.03|1749.69|75.49|2358.32|759.30|169.35|722.01|2532.84|
2452735|14739|9357|20295|1858129|5116|10550|20295|1858129|5116|10550|36|30|20069|3|147.39|4.42|151.81|29.99|44.55|126.75|3.50|17.14|78.96|
2452652|27000|16458|69389|1751137|5685|35833|69389|1751137|5685|35833|48|16|20071|46|3892.52|233.55|4126.07|13.38|1073.64|2880.46|576.87|435.19|1320.57|
2452555|69411|6159|96831|1669780|6729|33678|96831|1669780|6729|33678|3|5|20071|75|2977.50|208.42|3185.92|86.04|1327.50|803.92|825.96|1347.62|1621.96|
2451690|32432|14150|2917|759521|2525|19529|2917|759521|2525|19529|55|20|20072|21|18.27|0.91|19.18|17.72|73.50|10.96|3.72|3.59|92.13|
2451878|9893|9158|39420|1849581|3742|35903|39420|1849581|3742|35903|26|4|20073|31|182.28|16.40|198.68|54.06|39.99|138.53|10.06|33.69|110.45|
2451732|52373|4312|878|806804|5177|21950|878|806804|5177|21950|28|32|20074|46|246.10|7.38|253.48|53.00|40.94|246.10|0.00|0.00|101.32|
2451597|53555|16664|94038|897116|641|1319|94038|897116|641|1319|13|23|20075|24|1156.80|11.56|1168.36|47.69|535.44|1029.55|39.44|87.81|594.69|
2452237|71541|12583|69495|1245405|4868|11578|69495|1245405|4868|11578|19|32|20076|42|823.62|32.94|856.56|33.64|1647.24|222.37|48.10|553.15|1713.82|
2451823|64538|847|33815|914965|4915|37618|33815|914965|4915|37618|50|26|20077|43|424.84|25.49|450.33|82.94|334.97|254.90|74.77|95.17|443.40|
2452188|72197|669|65511|1428472|2280|20888|65511|1428472|2280|20888|29|14|20078|30|6301.50|441.10|6742.60|96.54|2663.40|6049.44|108.38|143.68|3201.04|
2452331|70569|10239|44483|1541752|5421|6243|44483|1541752|5421|6243|33|8|20079|7|140.07|5.60|145.67|77.25|134.54|68.63|65.72|5.72|217.39|
2451985|71734|15407|34678|1598648|6618|4988|34678|1598648|6618|4988|43|31|20080|62|6200.00|186.00|6386.00|21.30|2560.60|3658.00|381.30|2160.70|2767.90|
2452534|38013|15708|18985|1298188|4238|13088|18985|1298188|4238|13088|57|6|20081|22|398.86|3.98|402.84|10.18|390.06|331.05|67.13|0.68|404.22|
2452466|80009|9795|10665|521359|5206|29500|10665|521359|5206|29500|57|28|20081|2|159.60|11.17|170.77|35.93|133.00|78.20|15.46|65.94|180.10|
2451820|40210|12695|71707|196658|2056|17007|71707|196658|2056|17007|43|33|20083|14|334.32|10.02|344.34|85.33|684.74|203.93|122.56|7.83|780.09|
2451776|43639|1867|9258|258818|731|4644|9258|258818|731|4644|2|6|20083|31|69.13|5.53|74.66|30.56|120.90|23.50|24.64|20.99|156.99|
2451936|78677|15257|77712|1039290|6468|2093|77712|1039290|6468|2093|8|8|20084|58|10212.64|714.88|10927.52|36.97|609.58|7455.22|744.50|2012.92|1361.43|
2451370|68100|4447|73542|544136|5130|16077|73542|544136|5130|16077|38|32|20085|2|125.24|8.76|134.00|85.22|65.34|46.33|41.03|37.88|159.32|
2451753|16382|16015|53253|1892118|1383|12295|53253|1892118|1383|12295|19|17|20088|7|93.38|3.73|97.11|15.67|61.60|58.82|14.16|20.40|81.00|
2451868|68363|13646|56482|956244|6|28168|56482|956244|6|28168|8|23|20088|2|337.46|3.37|340.83|59.80|10.06|0.00|3.37|334.09|73.23|
2451602|29711|13054|69091|422968|1645|7522|69091|422968|1645|7522|25|9|20090|5|134.40|2.68|137.08|1.01|41.35|37.63|73.54|23.23|45.04|
2452667|63409|13117|95569|700300|87|35017|95569|700300|87|35017|19|29|20091|7|186.20|5.58|191.78|82.20|8.82|74.48|5.58|106.14|96.60|
2452010|48617|7625|62092|1488563|7034|39905|62092|1488563|7034|39905|21|25|20092|22|2254.78|157.83|2412.61|85.54|93.94|1262.67|763.92|228.19|337.31|
2451959|34565|17225|93787|1761517|2494|21824|93787|1761517|2494|21824|50|33|20095|13|679.51|47.56|727.07|76.38|967.72|33.97|329.22|316.32|1091.66|
2451827|37174|10120|60849|316822|2975|20486|60849|316822|2975|20486|43|22|20098|12|957.12|47.85|1004.97|69.86|755.52|76.56|528.33|352.23|873.23|
2451598|63187|1084|83602|399576|350|7971|83602|399576|350|7971|49|32|20099|7|80.01|6.40|86.41|21.19|784.14|68.00|2.28|9.73|811.73|
2451688|26387|8590|46165|1036205|3845|11085|46165|1036205|3845|11085|28|7|20099|26|1027.26|0.00|1027.26|51.61|604.24|92.45|486.10|448.71|655.85|
2452185|63193|7202|60315|1605635|2602|14322|60315|1605635|2602|14322|26|11|20100|1|25.64|1.53|27.17|61.00|11.48|2.56|6.00|17.08|74.01|
2451986|59185|8011|78721|1533147|5526|5552|78721|1533147|5526|5552|7|19|20100|2|170.44|6.81|177.25|55.61|170.44|92.03|7.05|71.36|232.86|
2452381|71731|5211|78636|1636852|4668|1284|78636|1636852|4668|1284|13|22|20102|19|1946.93|38.93|1985.86|93.95|830.68|798.24|1045.30|103.39|963.56|
2452416|62809|473|3632|1176435|4438|6841|3632|1176435|4438|6841|57|4|20102|18|1339.02|120.51|1459.53|86.20|939.60|107.12|800.73|431.17|1146.31|
2452398|33190|6267|37052|919134|1663|31345|37052|919134|1663|31345|55|31|20102|11|868.78|43.43|912.21|38.33|105.60|764.52|51.08|53.18|187.36|
2452572|80763|129|53805|413859|5560|3214|53805|413859|5560|3214|36|19|20103|5|811.55|8.11|819.66|93.98|432.80|787.20|1.94|22.41|534.89|
2451905|26099|17983|39546|234358|2770|37182|39546|234358|2770|37182|29|17|20107|15|95.25|6.66|101.91|85.04|362.25|35.24|46.80|13.21|453.95|
2452726|73193|13869|28982|1519334|6839|13591|28982|1519334|6839|13591|49|7|20111|35|835.10|16.70|851.80|91.88|1634.50|701.48|122.93|10.69|1743.08|
2452430|70854|16441|33315|1458693|3042|14584|33315|1458693|3042|14584|11|26|20112|45|1730.25|103.81|1834.06|8.03|2238.75|311.44|780.34|638.47|2350.59|
2452510|71734|11607|85447|893921|5948|9975|85447|893921|5948|9975|55|13|20112|18|163.62|6.54|170.16|22.47|477.36|75.26|75.10|13.26|506.37|
2452749|65024|17835|32536|1156760|5337|21561|32536|1156760|5337|21561|37|34|20113|40|800.40|16.00|816.40|1.59|322.80|456.22|158.32|185.86|340.39|
2452821|19111|7819|30059|442700|4494|16335|30059|442700|4494|16335|33|15|20113|59|5356.02|374.92|5730.94|72.65|709.77|4820.41|219.60|316.01|1157.34|
2452397|75132|11923|74541|133228|5515|5402|74541|133228|5515|5402|51|17|20114|32|1199.36|47.97|1247.33|9.08|1445.44|791.57|93.79|314.00|1502.49|
2451515|27431|11204|96069|1502741|7013|17285|96069|1502741|7013|17285|19|22|20117|59|398.25|15.93|414.18|47.87|2787.75|230.98|56.87|110.40|2851.55|
2451079|27123|13072|21453|677038|3823|27008|21453|677038|3823|27008|49|35|20118|5|164.95|6.59|171.54|14.77|64.15|80.82|38.69|45.44|85.51|
|22397|3856||||2955|71521|||2955|4||20118|30|3910.20|0.00|3910.20|5.38||||||
2452348|48774|4193|76793|633486|6532|28825|76793|633486|6532|28825|31|5|20120|1|4.74|0.23|4.97|47.94|10.28|4.26|0.16|0.32|58.45|
2452435|49285|8689|35384|363095|406|16917|35384|363095|406|16917|59|20|20121|12|73.68|5.15|78.83|29.53|34.68|34.62|34.76|4.30|69.36|
2452807|49642|12817|37732|512373|2661|43749|37732|512373|2661|43749|3|30|20123|11|49.28|3.94|53.22|8.27|4.62|25.13|19.56|4.59|16.83|
2452724|23109|6|95081|1636366|851|32089|95081|1636366|851|32089|45|5|20123|20|392.00|3.92|395.92|9.29|392.00|227.36|36.22|128.42|405.21|
2452771|70766|3691|49210|1613999|4835|43224|49210|1613999|4835|43224|18|19|20123|15|816.15|32.64|848.79|14.10|415.95|228.52|405.46|182.17|462.69|
2452516|33876|6593|96174|1220853|4732|27011|96174|1220853|4732|27011|39|35|20124|5|152.85|1.52|154.37|44.51|38.20|123.80|20.91|8.14|84.23|
2452437|2959|1533|37461|1128637|4260|39036|37461|1128637|4260|39036|23|26|20125|1|44.25|2.65|46.90|87.52|9.95|4.42|15.53|24.30|100.12|
2452388|44179|933|28534|1489917|6147|41577|28534|1489917|6147|41577|15|1|20125|3|167.61|5.02|172.63|88.46|308.43|120.67|30.98|15.96|401.91|
2452750|74526|9252|75354|1678308|5262|31863|75354|1678308|5262|31863|49|11|20126|52|201.24|16.09|217.33|45.55|291.72|181.11|19.12|1.01|353.36|
2452459|45797|1393|66271|1626974|1277|14780|66271|1626974|1277|14780|1|7|20130|27|1804.14|36.08|1840.22|37.63|867.78|288.66|1242.69|272.79|941.49|
2452577|39965|8442|57120|1351057|3041|38178|57120|1351057|3041|38178|36|23|20131|32|3393.60|101.80|3495.40|42.61|1049.28|2511.26|847.04|35.30|1193.69|
2452586|72733|11832|32309|1635886|3816|26546|32309|1635886|3816|26546|9|8|20131|10|143.80|4.31|148.11|11.09|50.30|86.28|6.90|50.62|65.70|
2451537|77957|10687|57752|613627|2749|15824|57752|613627|2749|15824|28|5|20133|28|805.56|24.16|829.72|96.84|875.84|80.55|43.50|681.51|996.84|
2451127|60238|1516|19240|712669|1298|24727|19240|712669|1298|24727|7|18|20134|1|34.36|1.71|36.07|24.03|27.29|1.03|22.99|10.34|53.03|
2451725|76826|9433|40779|1762372|7165|8758|40779|1762372|7165|8758|31|32|20135|1|6.34|0.00|6.34|28.75|0.53|0.44|5.90|0.00|29.28|
2451615|58462|6262|48801|1027499|3797|20495|48801|1027499|3797|20495|43|10|20135|9|1197.36|107.76|1305.12|51.16|420.30|778.28|385.55|33.53|579.22|
2451658|37450|14042|2668|1646478|2288|13251|2668|1646478|2288|13251|2|24|20135|12|28.32|0.56|28.88|14.30|33.60|17.55|3.44|7.33|48.46|
2452839|23921|11487|85239|1497809|1932|49302|85239|1497809|1932|49302|19|25|20136|9|22.14|0.44|22.58|6.15|104.40|17.26|3.22|1.66|110.99|
2451983|42820|13867|65425|1677396|6967|18138|65425|1677396|6967|18138|43|35|20137|1|62.30|3.11|65.41|22.21|48.45|59.18|0.96|2.16|73.77|
2452688|24248|5970|50117|181249|1092|16161|50117|181249|1092|16161|15|18|20138|45|209.70|4.19|213.89|44.13|760.05|146.79|55.98|6.93|808.37|
2451425|55504|12554|50310|669613|4469|30972|50310|669613|4469|30972|4|34|20139|3|80.97|7.28|88.25|75.20|107.10|38.86|36.63|5.48|189.58|
